__time,/output_std/data[0],/output_std/data[1],/output_std/layout/data_offset,/time/data
1706898893.549170,-0.027765151,0.124202110,0.000000000,
1706898893.549257,,,,3.130000000
1706898893.558899,-0.029907711,0.123924459,0.000000000,
1706898893.558952,,,,3.140000000
1706898893.569268,-0.032001080,0.123625382,0.000000000,
1706898893.569389,,,,3.150000000
1706898893.578784,-0.034043607,0.123305371,0.000000000,
1706898893.578829,,,,3.160000000
1706898893.589297,-0.036033708,0.122964935,0.000000000,
1706898893.589417,,,,3.170000000
1706898893.598990,-0.037969864,0.122604598,0.000000000,
1706898893.599058,,,,3.180000000
1706898893.609049,-0.039850626,0.122224899,0.000000000,
1706898893.609130,,,,3.190000000
1706898893.619350,-0.041674609,0.121826393,0.000000000,
1706898893.619432,,,,3.200000000
1706898893.628882,-0.043440502,0.121409647,0.000000000,
1706898893.628937,,,,3.210000000
1706898893.638613,-0.045147062,0.120975242,0.000000000,
1706898893.638662,,,,3.220000000
1706898893.649117,-0.046793116,0.120523771,0.000000000,
1706898893.649200,,,,3.230000000
1706898893.659082,-0.048377562,0.120055840,0.000000000,
1706898893.659161,,,,3.240000000
1706898893.669057,-0.049899370,0.119572064,0.000000000,
1706898893.669120,,,,3.250000000
1706898893.678739,-0.051357583,0.119073071,0.000000000,
1706898893.678801,,,,3.260000000
1706898893.688941,-0.052751314,0.118559495,0.000000000,
1706898893.689019,,,,3.270000000
1706898893.699134,-0.054079750,0.118031982,0.000000000,
1706898893.699213,,,,3.280000000
1706898893.708938,-0.055342151,0.117491184,0.000000000,
1706898893.708992,,,,3.290000000
1706898893.719037,-0.056537848,0.116937763,0.000000000,
1706898893.719136,,,,3.300000000
1706898893.728958,-0.057666246,0.116372384,0.000000000,
1706898893.729019,,,,3.310000000
1706898893.739105,-0.058726822,0.115795722,0.000000000,
1706898893.739168,,,,3.320000000
1706898893.749068,-0.059719126,0.115208454,0.000000000,
1706898893.749139,,,,3.330000000
1706898893.758720,-0.060642780,0.114611262,0.000000000,
1706898893.758764,,,,3.340000000
1706898893.769266,-0.061497478,0.114004835,0.000000000,
1706898893.769356,,,,3.350000000
1706898893.778830,-0.062282987,0.113389860,0.000000000,
1706898893.778916,,,,3.360000000
1706898893.788791,-0.062999143,0.112767030,0.000000000,
1706898893.788872,,,,3.370000000
1706898893.798810,-0.063645855,0.112137039,0.000000000,
1706898893.798862,,,,3.380000000
1706898893.808944,-0.064223100,0.111500580,0.000000000,
1706898893.809005,,,,3.390000000
1706898893.818693,-0.064730927,0.110858349,0.000000000,
1706898893.818731,,,,3.400000000
1706898893.828624,,,,3.410000000
1706898893.828671,-0.065169452,0.110211040,0.000000000,
1706898893.838512,-0.065538862,0.109559345,0.000000000,
1706898893.838528,,,,3.420000000
1706898893.848873,,,,3.430000000
1706898893.848974,-0.065839408,0.108903957,0.000000000,
1706898893.858902,-0.066071409,0.108245562,0.000000000,
1706898893.858951,,,,3.440000000
1706898893.868941,-0.066235252,0.107584848,0.000000000,
1706898893.868984,,,,3.450000000
1706898893.878778,-0.066331384,0.106922496,0.000000000,
1706898893.878824,,,,3.460000000
1706898893.888861,-0.066360320,0.106259182,0.000000000,
1706898893.888898,,,,3.470000000
1706898893.899123,-0.066322635,0.105595579,0.000000000,
1706898893.899193,,,,3.480000000
1706898893.908919,-0.066218966,0.104932352,0.000000000,
1706898893.908969,,,,3.490000000
1706898893.918927,-0.066050012,0.104270163,0.000000000,
1706898893.919019,,,,3.500000000
1706898893.928890,-0.065816528,0.103609663,0.000000000,
1706898893.928934,,,,3.510000000
1706898893.938868,-0.065519329,0.102951497,0.000000000,
1706898893.938907,,,,3.520000000
1706898893.948956,-0.065159285,0.102296304,0.000000000,
1706898893.949013,,,,3.530000000
1706898893.958950,-0.064737323,0.101644711,0.000000000,
1706898893.959035,,,,3.540000000
1706898893.969030,-0.064254421,0.100997338,0.000000000,
1706898893.969082,,,,3.550000000
1706898893.978681,-0.063711610,0.100354794,0.000000000,
1706898893.978724,,,,3.560000000
1706898893.988858,-0.063109974,0.099717678,0.000000000,
1706898893.988912,,,,3.570000000
1706898893.998757,-0.062450642,0.099086578,0.000000000,
1706898893.998800,,,,3.580000000
1706898894.009067,-0.061734793,0.098462072,0.000000000,
1706898894.009143,,,,3.590000000
1706898894.018786,-0.060963652,0.097844724,0.000000000,
1706898894.018830,,,,3.600000000
1706898894.029070,-0.060138488,0.097235087,0.000000000,
1706898894.029139,,,,3.610000000
1706898894.038756,-0.059260612,0.096633702,0.000000000,
1706898894.038799,,,,3.620000000
1706898894.048855,-0.058331376,0.096041096,0.000000000,
1706898894.048892,,,,3.630000000
1706898894.058856,-0.057352172,0.095457782,0.000000000,
1706898894.058922,,,,3.640000000
1706898894.069148,-0.056324428,0.094884261,0.000000000,
1706898894.069215,,,,3.650000000
1706898894.078755,-0.055249610,0.094321016,0.000000000,
1706898894.078799,,,,3.660000000
1706898894.089053,-0.054129216,0.093768520,0.000000000,
1706898894.089108,,,,3.670000000
1706898894.099076,-0.052964776,0.093227228,0.000000000,
1706898894.099142,,,,3.680000000
1706898894.108851,-0.051757851,0.092697580,0.000000000,
1706898894.108890,,,,3.690000000
1706898894.118826,-0.050510030,0.092180002,0.000000000,
1706898894.118909,,,,3.700000000
1706898894.128929,-0.049222930,0.091674902,0.000000000,
1706898894.128978,,,,3.710000000
1706898894.138992,-0.047898191,0.091182672,0.000000000,
1706898894.139051,,,,3.720000000
1706898894.148901,-0.046537476,0.090703690,0.000000000,
1706898894.148945,,,,3.730000000
1706898894.158760,-0.045142471,0.090238316,0.000000000,
1706898894.158798,,,,3.740000000
1706898894.169079,-0.043714877,0.089786891,0.000000000,
1706898894.169153,,,,3.750000000
1706898894.178982,-0.042256418,0.089349742,0.000000000,
1706898894.179034,,,,3.760000000
1706898894.188743,-0.040768828,0.088927178,0.000000000,
1706898894.188783,,,,3.770000000
1706898894.198795,-0.039253857,0.088519490,0.000000000,
1706898894.198839,,,,3.780000000
1706898894.208792,-0.037713268,0.088126951,0.000000000,
1706898894.208829,,,,3.790000000
1706898894.218706,-0.036148830,0.087749818,0.000000000,
1706898894.218759,,,,3.800000000
1706898894.229165,-0.034562324,0.087388330,0.000000000,
1706898894.229263,,,,3.810000000
1706898894.238720,-0.032955533,0.087042707,0.000000000,
1706898894.238758,,,,3.820000000
1706898894.248805,-0.031330249,0.086713152,0.000000000,
1706898894.248845,,,,3.830000000
1706898894.258915,-0.029688261,0.086399849,0.000000000,
1706898894.258971,,,,3.840000000
1706898894.269017,-0.028031364,0.086102966,0.000000000,
1706898894.269087,,,,3.850000000
1706898894.278791,-0.026361347,0.085822653,0.000000000,
1706898894.278838,,,,3.860000000
1706898894.288955,-0.024679998,0.085559039,0.000000000,
1706898894.289001,,,,3.870000000
1706898894.299017,-0.022989102,0.085312239,0.000000000,
1706898894.299083,,,,3.880000000
1706898894.308814,-0.021290435,0.085082348,0.000000000,
1706898894.308851,,,,3.890000000
1706898894.319021,-0.019585766,0.084869444,0.000000000,
1706898894.319081,,,,3.900000000
1706898894.329086,-0.017876853,0.084673586,0.000000000,
1706898894.329151,,,,3.910000000
1706898894.338845,-0.016165443,0.084494818,0.000000000,
1706898894.338898,,,,3.920000000
1706898894.348916,-0.014453270,0.084333163,0.000000000,
1706898894.348955,,,,3.930000000
1706898894.358847,-0.012742054,0.084188631,0.000000000,
1706898894.358883,,,,3.940000000
1706898894.369062,-0.011033496,0.084061210,0.000000000,
1706898894.369134,,,,3.950000000
1706898894.378911,-0.009329282,0.083950875,0.000000000,
1706898894.378971,,,,3.960000000
1706898894.388838,-0.007631077,0.083857582,0.000000000,
1706898894.388875,,,,3.970000000
1706898894.398813,-0.005940524,0.083781272,0.000000000,
1706898894.398852,,,,3.980000000
1706898894.408859,-0.004259246,0.083721866,0.000000000,
1706898894.408895,,,,3.990000000
1706898894.418929,-0.002588840,0.083679274,0.000000000,
1706898894.418992,,,,4.000000000
1706898894.428898,-0.000930879,0.083653385,0.000000000,
1706898894.428937,,,,4.010000000
1706898894.438862,0.000713091,0.083644077,0.000000000,
1706898894.438918,,,,4.020000000
1706898894.449065,0.002341552,0.083651208,0.000000000,
1706898894.449139,,,,4.030000000
1706898894.458746,0.003953016,0.083674623,0.000000000,
1706898894.458779,,,,4.040000000
1706898894.469061,0.005546024,0.083714153,0.000000000,
1706898894.469129,,,,4.050000000
1706898894.479090,0.007119148,0.083769613,0.000000000,
1706898894.479153,,,,4.060000000
1706898894.488887,0.008670995,0.083840805,0.000000000,
1706898894.488934,,,,4.070000000
1706898894.499041,0.010200205,0.083927515,0.000000000,
1706898894.499089,,,,4.080000000
1706898894.508824,0.011705451,0.084029517,0.000000000,
1706898894.508857,,,,4.090000000
1706898894.518909,0.013185445,0.084146571,0.000000000,
1706898894.518974,,,,4.100000000
1706898894.529026,0.014638933,0.084278426,0.000000000,
1706898894.529103,,,,4.110000000
1706898894.538872,0.016064701,0.084424815,0.000000000,
1706898894.538913,,,,4.120000000
1706898894.549169,0.017461573,0.084585462,0.000000000,
1706898894.549260,,,,4.130000000
1706898894.558928,0.018828411,0.084760078,0.000000000,
1706898894.558978,,,,4.140000000
1706898894.569017,0.020164119,0.084948362,0.000000000,
1706898894.569093,,,,4.150000000
1706898894.578809,0.021467642,0.085150003,0.000000000,
1706898894.578851,,,,4.160000000
1706898894.589038,0.022737965,0.085364680,0.000000000,
1706898894.589095,,,,4.170000000
1706898894.599134,0.023974117,0.085592059,0.000000000,
1706898894.599230,,,,4.180000000
1706898894.608896,0.025175170,0.085831801,0.000000000,
1706898894.608939,,,,4.190000000
1706898894.619134,0.026340238,0.086083552,0.000000000,
1706898894.619206,,,,4.200000000
1706898894.628995,0.027468481,0.086346955,0.000000000,
1706898894.629052,,,,4.210000000
1706898894.638792,0.028559101,0.086621639,0.000000000,
1706898894.638848,,,,4.220000000
1706898894.648862,0.029611346,0.086907230,0.000000000,
1706898894.648922,,,,4.230000000
1706898894.658801,0.030624509,0.087203344,0.000000000,
1706898894.658852,,,,4.240000000
1706898894.669014,0.031597930,0.087509589,0.000000000,
1706898894.669107,,,,4.250000000
1706898894.678875,0.032530991,0.087825568,0.000000000,
1706898894.678930,,,,4.260000000
1706898894.688756,0.033423125,0.088150878,0.000000000,
1706898894.688799,,,,4.270000000
1706898894.698982,0.034273806,0.088485109,0.000000000,
1706898894.699047,,,,4.280000000
1706898894.708808,0.035082557,0.088827847,0.000000000,
1706898894.708851,,,,4.290000000
1706898894.718732,0.035848946,0.089178673,0.000000000,
1706898894.718771,,,,4.300000000
1706898894.728688,0.036572590,0.089537162,0.000000000,
1706898894.728748,,,,4.310000000
1706898894.738685,0.037253147,0.089902888,0.000000000,
1706898894.738749,,,,4.320000000
1706898894.748607,0.037890327,0.090275420,0.000000000,
1706898894.748653,,,,4.330000000
1706898894.758793,0.038483882,0.090654323,0.000000000,
1706898894.758829,,,,4.340000000
1706898894.768813,0.039033611,0.091039162,0.000000000,
1706898894.768904,,,,4.350000000
1706898894.778594,0.039539358,0.091429498,0.000000000,
1706898894.778632,,,,4.360000000
1706898894.788686,0.040001015,0.091824892,0.000000000,
1706898894.788754,,,,4.370000000
1706898894.798485,0.040418516,0.092224902,0.000000000,
1706898894.798531,,,,4.380000000
1706898894.808536,0.040791840,0.092629087,0.000000000,
1706898894.808570,,,,4.390000000
1706898894.818612,0.041121013,0.093037005,0.000000000,
1706898894.818662,,,,4.400000000
1706898894.828628,0.041406103,0.093448215,0.000000000,
1706898894.828674,,,,4.410000000
1706898894.838636,0.041647220,0.093862277,0.000000000,
1706898894.838690,,,,4.420000000
1706898894.848678,0.041844520,0.094278749,0.000000000,
1706898894.848737,,,,4.430000000
1706898894.858650,0.041998200,0.094697194,0.000000000,
1706898894.858701,,,,4.440000000
1706898894.868604,0.042108499,0.095117176,0.000000000,
1706898894.868646,,,,4.450000000
1706898894.878723,0.042175696,0.095538261,0.000000000,
1706898894.878788,,,,4.460000000
1706898894.888579,0.042200113,0.095960018,0.000000000,
1706898894.888621,,,,4.470000000
1706898894.898665,0.042182110,0.096382019,0.000000000,
1706898894.898718,,,,4.480000000
1706898894.908638,0.042122087,0.096803840,0.000000000,
1706898894.908699,,,,4.490000000
1706898894.918867,0.042020482,0.097225061,0.000000000,
1706898894.918935,,,,4.500000000
1706898894.928688,0.041877771,0.097645266,0.000000000,
1706898894.928754,,,,4.510000000
1706898894.938557,0.041694467,0.098064044,0.000000000,
1706898894.938586,,,,4.520000000
1706898894.948687,0.041471118,0.098480988,0.000000000,
1706898894.948749,,,,4.530000000
1706898894.958606,0.041208308,0.098895699,0.000000000,
1706898894.958655,,,,4.540000000
1706898894.968674,0.040906655,0.099307782,0.000000000,
1706898894.968741,,,,4.550000000
1706898894.978630,0.040566810,0.099716849,0.000000000,
1706898894.978674,,,,4.560000000
1706898894.988552,0.040189457,0.100122517,0.000000000,
1706898894.988583,,,,4.570000000
1706898894.998662,0.039775311,0.100524412,0.000000000,
1706898894.998717,,,,4.580000000
1706898895.008594,0.039325117,0.100922165,0.000000000,
1706898895.008637,,,,4.590000000
1706898895.018561,0.038839649,0.101315416,0.000000000,
1706898895.018595,,,,4.600000000
1706898895.028616,0.038319711,0.101703812,0.000000000,
1706898895.028657,,,,4.610000000
1706898895.038736,0.037766133,0.102087010,0.000000000,
1706898895.038791,,,,4.620000000
1706898895.048528,0.037179770,0.102464671,0.000000000,
1706898895.048567,,,,4.630000000
1706898895.058765,0.036561506,0.102836469,0.000000000,
1706898895.058833,,,,4.640000000
1706898895.068604,0.035912244,0.103202084,0.000000000,
1706898895.068642,,,,4.650000000
1706898895.078464,0.035232913,0.103561206,0.000000000,
1706898895.078499,,,,4.660000000
1706898895.088630,0.034524463,0.103913535,0.000000000,
1706898895.088668,,,,4.670000000
1706898895.098612,0.033787865,0.104258780,0.000000000,
1706898895.098650,,,,4.680000000
1706898895.108810,0.033024108,0.104596658,0.000000000,
1706898895.108895,,,,4.690000000
1706898895.118864,0.032234201,0.104926900,0.000000000,
1706898895.118907,,,,4.700000000
1706898895.128574,0.031419169,0.105249242,0.000000000,
1706898895.128613,,,,4.710000000
1706898895.138488,0.030580054,0.105563433,0.000000000,
1706898895.138527,,,,4.720000000
1706898895.148603,0.029717910,0.105869234,0.000000000,
1706898895.148641,,,,4.730000000
1706898895.158996,0.028833807,0.106166413,0.000000000,
1706898895.159098,,,,4.740000000
1706898895.169679,0.027928828,0.106454751,0.000000000,
1706898895.169815,,,,4.750000000
1706898895.178836,0.027004064,0.106734039,0.000000000,
1706898895.178882,,,,4.760000000
1706898895.188717,0.026060620,0.107004080,0.000000000,
1706898895.188760,,,,4.770000000
1706898895.198838,0.025099606,0.107264686,0.000000000,
1706898895.198886,,,,4.780000000
1706898895.208707,0.024122141,0.107515682,0.000000000,
1706898895.208781,,,,4.790000000
1706898895.218815,0.023129351,0.107756904,0.000000000,
1706898895.218894,,,,4.800000000
1706898895.228663,0.022122368,0.107988197,0.000000000,
1706898895.228709,,,,4.810000000
1706898895.238744,0.021102324,0.108209421,0.000000000,
1706898895.238800,,,,4.820000000
1706898895.248667,0.020070359,0.108420444,0.000000000,
1706898895.248697,,,,4.830000000
1706898895.258827,0.019027611,0.108621148,0.000000000,
1706898895.258892,,,,4.840000000
1706898895.268785,0.017975220,0.108811424,0.000000000,
1706898895.268859,,,,4.850000000
1706898895.278993,0.016914325,0.108991176,0.000000000,
1706898895.279049,,,,4.860000000
1706898895.288576,0.015846065,0.109160319,0.000000000,
1706898895.288616,,,,4.870000000
1706898895.298567,0.014771572,0.109318780,0.000000000,
1706898895.298615,,,,4.880000000
1706898895.308487,0.013691978,0.109466496,0.000000000,
1706898895.308521,,,,4.890000000
1706898895.318884,0.012608409,0.109603415,0.000000000,
1706898895.318951,,,,4.900000000
1706898895.328634,0.011521983,0.109729499,0.000000000,
1706898895.328679,,,,4.910000000
1706898895.338666,0.010433814,0.109844719,0.000000000,
1706898895.338728,,,,4.920000000
1706898895.348552,0.009345004,0.109949057,0.000000000,
1706898895.348583,,,,4.930000000
1706898895.358816,0.008256648,0.110042507,0.000000000,
1706898895.358876,,,,4.940000000
1706898895.368728,0.007169831,0.110125074,0.000000000,
1706898895.368777,,,,4.950000000
1706898895.378793,0.006085625,0.110196772,0.000000000,
1706898895.378874,,,,4.960000000
1706898895.388614,0.005005091,0.110257628,0.000000000,
1706898895.388652,,,,4.970000000
1706898895.398731,0.003929278,0.110307679,0.000000000,
1706898895.398787,,,,4.980000000
1706898895.408879,0.002859217,0.110346972,0.000000000,
1706898895.408942,,,,4.990000000
1706898895.418560,0.001795928,0.110375564,0.000000000,
1706898895.418595,,,,5.000000000
1706898895.428929,0.000740412,0.110393524,0.000000000,
1706898895.429005,,,,5.010000000
1706898895.438665,-0.000306345,0.110400928,0.000000000,
1706898895.438714,,,,5.020000000
1706898895.448845,-0.001343374,0.110397864,0.000000000,
1706898895.448909,,,,5.030000000
1706898895.458653,-0.002369727,0.110384430,0.000000000,
1706898895.458693,,,,5.040000000
1706898895.468643,-0.003384472,0.110360733,0.000000000,
1706898895.468677,,,,5.050000000
1706898895.478793,-0.004386701,0.110326888,0.000000000,
1706898895.478864,,,,5.060000000
1706898895.488783,-0.005375523,0.110283021,0.000000000,
1706898895.488840,,,,5.070000000
1706898895.498732,-0.006350070,0.110229266,0.000000000,
1706898895.498797,,,,5.080000000
1706898895.508726,-0.007309496,0.110165766,0.000000000,
1706898895.508762,,,,5.090000000
1706898895.518571,-0.008252977,0.110092671,0.000000000,
1706898895.518603,,,,5.100000000
1706898895.528784,-0.009179715,0.110010141,0.000000000,
1706898895.528852,,,,5.110000000
1706898895.538762,-0.010088932,0.109918344,0.000000000,
1706898895.538829,,,,5.120000000
1706898895.548806,-0.010979877,0.109817454,0.000000000,
1706898895.548871,,,,5.130000000
1706898895.558621,-0.011851823,0.109707656,0.000000000,
1706898895.558662,,,,5.140000000
1706898895.568730,-0.012704071,0.109589137,0.000000000,
1706898895.568763,,,,5.150000000
1706898895.578778,-0.013535944,0.109462097,0.000000000,
1706898895.578840,,,,5.160000000
1706898895.588917,-0.014346794,0.109326737,0.000000000,
1706898895.588992,,,,5.170000000
1706898895.598592,-0.015136000,0.109183269,0.000000000,
1706898895.598640,,,,5.180000000
1706898895.608905,-0.015902967,0.109031909,0.000000000,
1706898895.608979,,,,5.190000000
1706898895.618681,-0.016647128,0.108872880,0.000000000,
1706898895.618725,,,,5.200000000
1706898895.628801,-0.017367944,0.108706408,0.000000000,
1706898895.628863,,,,5.210000000
1706898895.638705,-0.018064906,0.108532729,0.000000000,
1706898895.638752,,,,5.220000000
1706898895.648890,-0.018737530,0.108352080,0.000000000,
1706898895.648963,,,,5.230000000
1706898895.658643,-0.019385362,0.108164705,0.000000000,
1706898895.658698,,,,5.240000000
1706898895.668723,-0.020007979,0.107970851,0.000000000,
1706898895.668766,,,,5.250000000
1706898895.679176,-0.020604985,0.107770771,0.000000000,
1706898895.679254,,,,5.260000000
1706898895.688651,-0.021176012,0.107564721,0.000000000,
1706898895.688696,,,,5.270000000
1706898895.698806,-0.021720724,0.107352961,0.000000000,
1706898895.698872,,,,5.280000000
1706898895.708717,-0.022238813,0.107135754,0.000000000,
1706898895.708766,,,,5.290000000
1706898895.718679,-0.022730000,0.106913366,0.000000000,
1706898895.718714,,,,5.300000000
1706898895.728805,-0.023194037,0.106686066,0.000000000,
1706898895.728864,,,,5.310000000
1706898895.738821,-0.023630703,0.106454125,0.000000000,
1706898895.738871,,,,5.320000000
1706898895.748889,-0.024039808,0.106217818,0.000000000,
1706898895.748955,,,,5.330000000
1706898895.759115,-0.024421192,0.105977420,0.000000000,
1706898895.759156,,,,5.340000000
1706898895.768690,-0.024774722,0.105733208,0.000000000,
1706898895.768744,,,,5.350000000
1706898895.779055,-0.025100296,0.105485461,0.000000000,
1706898895.779153,,,,5.360000000
1706898895.788846,-0.025397839,0.105234458,0.000000000,
1706898895.788930,,,,5.370000000
1706898895.798640,-0.025667306,0.104980480,0.000000000,
1706898895.798689,,,,5.380000000
1706898895.808829,-0.025908681,0.104723807,0.000000000,
1706898895.808887,,,,5.390000000
1706898895.818828,-0.026121975,0.104464720,0.000000000,
1706898895.818885,,,,5.400000000
1706898895.828939,-0.026307227,0.104203500,0.000000000,
1706898895.829000,,,,5.410000000
1706898895.839322,-0.026464505,0.103940428,0.000000000,
1706898895.839377,,,,5.420000000
1706898895.848875,-0.026593903,0.103675783,0.000000000,
1706898895.848948,,,,5.430000000
1706898895.858610,-0.026695542,0.103409844,0.000000000,
1706898895.858649,,,,5.440000000
1706898895.868911,-0.026769571,0.103142888,0.000000000,
1706898895.868981,,,,5.450000000
1706898895.878829,-0.026816164,0.102875193,0.000000000,
1706898895.878884,,,,5.460000000
1706898895.888844,-0.026835522,0.102607031,0.000000000,
1706898895.888924,,,,5.470000000
1706898895.898599,-0.026827870,0.102338676,0.000000000,
1706898895.898610,,,,5.480000000
1706898895.908689,-0.026793459,0.102070397,0.000000000,
1706898895.908733,,,,5.490000000
1706898895.919175,,,,5.500000000
1706898895.919247,-0.026732564,0.101802463,0.000000000,
1706898895.928621,-0.026645484,0.101535137,0.000000000,
1706898895.928679,,,,5.510000000
1706898895.938860,-0.026532543,0.101268682,0.000000000,
1706898895.938950,,,,5.520000000
1706898895.948840,-0.026394086,0.101003357,0.000000000,
1706898895.948921,,,,5.530000000
1706898895.958666,-0.026230481,0.100739416,0.000000000,
1706898895.958712,,,,5.540000000
1706898895.968739,-0.026042118,0.100477111,0.000000000,
1706898895.968780,,,,5.550000000
1706898895.978629,-0.025829408,0.100216690,0.000000000,
1706898895.978667,,,,5.560000000
1706898895.988915,-0.025592782,0.099958396,0.000000000,
1706898895.988997,,,,5.570000000
1706898895.999464,-0.025332694,0.099702468,0.000000000,
1706898895.999530,,,,5.580000000
1706898896.008675,-0.025049614,0.099449141,0.000000000,
1706898896.008715,,,,5.590000000
1706898896.018712,-0.024744032,0.099198645,0.000000000,
1706898896.018753,,,,5.600000000
1706898896.028612,-0.024416456,0.098951205,0.000000000,
1706898896.028650,,,,5.610000000
1706898896.038912,-0.024067412,0.098707040,0.000000000,
1706898896.038978,,,,5.620000000
1706898896.048721,-0.023697442,0.098466366,0.000000000,
1706898896.048771,,,,5.630000000
1706898896.058672,-0.023307104,0.098229391,0.000000000,
1706898896.058722,,,,5.640000000
1706898896.068636,-0.022896972,0.097996320,0.000000000,
1706898896.068676,,,,5.650000000
1706898896.079258,-0.022467635,0.097767351,0.000000000,
1706898896.079309,,,,5.660000000
1706898896.088732,-0.022019693,0.097542674,0.000000000,
1706898896.088796,,,,5.670000000
1706898896.098816,-0.021553764,0.097322477,0.000000000,
1706898896.098902,,,,5.680000000
1706898896.108606,-0.021070474,0.097106940,0.000000000,
1706898896.108651,,,,5.690000000
1706898896.118685,-0.020570463,0.096896235,0.000000000,
1706898896.118735,,,,5.700000000
1706898896.128654,-0.020054382,0.096690530,0.000000000,
1706898896.128697,,,,5.710000000
1706898896.138966,-0.019522891,0.096489987,0.000000000,
1706898896.139070,,,,5.720000000
1706898896.148664,-0.018976661,0.096294758,0.000000000,
1706898896.148704,,,,5.730000000
1706898896.159350,-0.018416370,0.096104991,0.000000000,
1706898896.159381,,,,5.740000000
1706898896.168622,-0.017842705,0.095920827,0.000000000,
1706898896.168653,,,,5.750000000
1706898896.178803,-0.017256361,0.095742400,0.000000000,
1706898896.178854,,,,5.760000000
1706898896.188729,-0.016658038,0.095569837,0.000000000,
1706898896.188805,,,,5.770000000
1706898896.198845,-0.016048441,0.095403256,0.000000000,
1706898896.198936,,,,5.780000000
1706898896.208911,-0.015428282,0.095242772,0.000000000,
1706898896.208968,,,,5.790000000
1706898896.218788,-0.014798276,0.095088489,0.000000000,
1706898896.218843,,,,5.800000000
1706898896.228889,-0.014159143,0.094940506,0.000000000,
1706898896.228946,,,,5.810000000
1706898896.239342,-0.013511602,0.094798915,0.000000000,
1706898896.239376,,,,5.820000000
1706898896.248838,-0.012856377,0.094663799,0.000000000,
1706898896.248904,,,,5.830000000
1706898896.258685,-0.012194193,0.094535235,0.000000000,
1706898896.258726,,,,5.840000000
1706898896.268650,-0.011525775,0.094413293,0.000000000,
1706898896.268702,,,,5.850000000
1706898896.278678,-0.010851846,0.094298035,0.000000000,
1706898896.278735,,,,5.860000000
1706898896.288856,-0.010173132,0.094189517,0.000000000,
1706898896.288922,,,,5.870000000
1706898896.298951,-0.009490352,0.094087786,0.000000000,
1706898896.299031,,,,5.880000000
1706898896.308758,-0.008804227,0.093992882,0.000000000,
1706898896.308809,,,,5.890000000
1706898896.319445,-0.008115473,0.093904840,0.000000000,
1706898896.319504,,,,5.900000000
1706898896.328809,-0.007424802,0.093823685,0.000000000,
1706898896.328856,,,,5.910000000
1706898896.338592,-0.006732923,0.093749437,0.000000000,
1706898896.338626,,,,5.920000000
1706898896.348729,-0.006040537,0.093682108,0.000000000,
1706898896.348787,,,,5.930000000
1706898896.358726,-0.005348343,0.093621702,0.000000000,
1706898896.358768,,,,5.940000000
1706898896.368859,-0.004657029,0.093568219,0.000000000,
1706898896.368927,,,,5.950000000
1706898896.378732,-0.003967281,0.093521649,0.000000000,
1706898896.378787,,,,5.960000000
1706898896.389145,-0.003279773,0.093481976,0.000000000,
1706898896.389226,,,,5.970000000
1706898896.400134,-0.002595173,0.093449178,0.000000000,
1706898896.400259,,,,5.980000000
1706898896.408791,-0.001914139,0.093423226,0.000000000,
1706898896.408836,,,,5.990000000
1706898896.418767,-0.001237320,0.093404085,0.000000000,
1706898896.418823,,,,6.000000000
1706898896.428664,-0.000565356,0.093391712,0.000000000,
1706898896.428717,,,,6.010000000
1706898896.438709,0.000101127,0.093386058,0.000000000,
1706898896.438738,,,,6.020000000
1706898896.448858,0.000761510,0.093387070,0.000000000,
1706898896.448903,,,,6.030000000
1706898896.458616,0.001415188,0.093394685,0.000000000,
1706898896.458663,,,,6.040000000
1706898896.468757,0.002061567,0.093408837,0.000000000,
1706898896.468801,,,,6.050000000
1706898896.478646,,,,6.060000000
1706898896.478686,0.002700068,0.093429452,0.000000000,
1706898896.488794,0.003330122,0.093456453,0.000000000,
1706898896.488843,,,,6.070000000
1706898896.498528,0.003951176,0.093489754,0.000000000,
1706898896.498570,,,,6.080000000
1706898896.508678,0.004562688,0.093529266,0.000000000,
1706898896.508718,,,,6.090000000
1706898896.518795,0.005164135,0.093574893,0.000000000,
1706898896.518851,,,,6.100000000
1706898896.528545,0.005755004,0.093626534,0.000000000,
1706898896.528584,,,,6.110000000
1706898896.538785,0.006334801,0.093684084,0.000000000,
1706898896.538846,,,,6.120000000
1706898896.548932,0.006903044,0.093747432,0.000000000,
1706898896.548999,,,,6.130000000
1706898896.558751,0.007459271,0.093816463,0.000000000,
1706898896.558791,,,,6.140000000
1706898896.568997,0.008003032,0.093891055,0.000000000,
1706898896.569063,,,,6.150000000
1706898896.578524,0.008533896,0.093971086,0.000000000,
1706898896.578557,,,,6.160000000
1706898896.588806,0.009051448,0.094056425,0.000000000,
1706898896.588862,,,,6.170000000
1706898896.598924,0.009555291,0.094146939,0.000000000,
1706898896.598990,,,,6.180000000
1706898896.608797,0.010045045,0.094242492,0.000000000,
1706898896.608842,,,,6.190000000
1706898896.618796,0.010520345,0.094342942,0.000000000,
1706898896.618840,,,,6.200000000
1706898896.628700,0.010980847,0.094448146,0.000000000,
1706898896.628739,,,,6.210000000
1706898896.639040,0.011426224,0.094557954,0.000000000,
1706898896.639102,,,,6.220000000
1706898896.648900,0.011856166,0.094672217,0.000000000,
1706898896.648954,,,,6.230000000
1706898896.658923,0.012270383,0.094790778,0.000000000,
1706898896.658966,,,,6.240000000
1706898896.668875,0.012668601,0.094913482,0.000000000,
1706898896.668931,,,,6.250000000
